1.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
3497.wav|e cia1-din zen-yoe nyi cia1-din gha li=vah=khe tshon-veh
3498.wav|yi=le=nah ziu=zy cian=yi le cia1-din zen-yoe nah , yi=le zy ciau tshon-veh nyi ciau=yi le ciau r-tsy nyu-r le
3499.wav|yan=tseh1 keu zy yi ciau sah , ngu iu1 a1-'la r-tsy a1-'la nyu-r , ngu sian na-nen we tih ciau r-tsy nyu-r 'la
35.wav|ghe-yeu , kue-yu cian=ngu , kaon-tau geh-gheh ziu=zy cian sin-thoh
350.wav|ih-pe-sin ngu tshau=phiau iau1 tau-liau , pi-faon deu ih-ku=li=pa tsy1=zi iau1 tau=khua 'leh , ngu ziu bau su=yeu geh nyin-ghaon , pi-faon=seh zaon=he nyin-ghaon , kon1=saon1=nyin-ghaon
3500.wav|e yi le keu nyi lah=lah oh=li sian1 di=we nah kau1-liau shiau shiau=teh vah
3501.wav|a1-'la lau=tsau ti=nah=yan tseh1 keu nah=zy zy lau kua1=geh , zy lau thin ghe=gho geh , yan=yan ze-we , thon1 tsen1-ku thon1=nyin=sin1 ngu
3502.wav|yeu geh-zen-kuaon1 yan a1-'la r-tsy zen-kuaon1 geh keu vah hau=yan le , e iu1 ngu sian na-nen-be nah , ziu son ziu son=tau nyin-ka1 shian-gho-deu chi
3503.wav|da-ke shian-gho-deu chi li=khe a1-'la oh=li sian1 da-ke iau1 du-poe=thi1 lu , geh-gheh zen-kuaon1 vah zy ciau sah=meh geh ze tshen kon1-gon1 ciau1=ciu geh kah
3504.wav|poe=thi1 lu ngu , son=tsheh-chi kah , ku=theh ih-ku=li=pa yi zy-cia1 we=le le
3505.wav|in1=we ngu sah yi peh yi e1 geh ciau sah ih tsah1 le=deu ziu khuen-kau le=deu , zy ngu geh i1=zaon shiau=teh vah , yi ven-liau geh-gheh i1=zaon ziu ziu tseu we=le le
3506.wav|ngu iu1 yi we=le ngu jion khoh-liau , ngu iu1 ngu ciah-zah geh geh na-nen=cia thon1 nyin sin1=geh 'la , geh meh be=fah ih=din=iau1 son=tsheh-chi geh sian , ngu ih=zeh yeu tih siau zy-cia1 yeu tih siau nyin='leh ma
3507.wav|su=i keu=thon1 nyin thon1 nyin sin1=geh , tshon-veh nyi yi cian a1-'la yi=le=yi le iau1 iau1 iau1=yan tshon-veh , ziu-ciau hau=hau=ciau yan
3508.wav|iau1 yi iau1 yi 'ne yi 'ne yi taon geh=tson tsen1-ku zian e=sin1 ih-yan-gheh 'ne yi voh=zy hau 'ne yi ciau sah chih
3509.wav|zy yeu sah mau=bin 'leh iau1=paon yi chi-khoe1
351.wav|weh=tse zy-ku , min-sen1=nyin-ghaon
3510.wav|su=i nah a1-'la yi=le=nah , geh cia1-din zen-yoe li=deu nah , tshon-veh nah gha-zy tson=geh nyin-ka1 yi=le le-kaon ze=pi r-tsy nyu-r le
3511.wav|lau=lau huoe=shi geh
3512.wav|in1=we yi=le nyi zyu-vaon diau-ji nyi gha khuoe sy1-liau
3513.wav|cin=tsi diau-ji meh gha-hau 'leh
3514.wav|te=vah i=zi kaon-chi-le nyin tu1 meh be=fah ten-'leh , te=vah geh gah 'leh vah teh-liau
3515.wav|ci=de don=daon gah 'leh ih=dau , gah 'leh ih=dau tse tah koh=leu 'leh , yi=le sah di=faon yeu koh=leu tah 'leh te vah
3516.wav|su=i diau-ji hau 'leh i gheu nyi yan tshon-veh nyin nah gha zoh=bu zoh=bu tu1 chi=le 'leh
3517.wav|yan tshon-veh nyi ih-ku nyi iau1 tshon-veh nyi gha-iau1 , te=vah tson=kue yeu kue=ciu
3518.wav|te=vah , non tshon-veh geh e1=tson ba-sih kah=sah=leh nga=deu seh-gho , nga=deu zy kon1-gon1 zan-su te=vah
3519.wav|ghe-yeu tshon-veh nyi non ih=ke dih-gheh chi chi=le 'leh iau1 chi chi=le
352.wav|ten=ten , ghe-yeu ciau sah
3520.wav|geh tshon-veh nyi chiah=zeh zy-ku theh=bih zy keu
3521.wav|e keu nyi zy thon1 nyin sin1=geh , te=vah yan-liau hau seh-gho chiah=zeh zy so=vah=teh geh
3522.wav|te=vah=yeu ciau1-kue nyin geh-gheh pi-faon zy e san1-mau-bin 'la , ghe=tshon tau dih-gheh e1=geh ciau , tshon tshon-veh tshon-veh geh i=yoe a
3523.wav|geh ho-liau da=de=ka , e ghe kau1 yi khoe1=mau=bin , geh chiah=zeh nyi tshon-veh kau1 nyin nyi tsy1-ci nyi zy pi-ciau wu=ye geh sian1=tshyu lah ih=dau
3524.wav|te=vah nyin lah=weh lah geh-gheh di=jiu kau1=deu nyi gha-seh vah tsheh yeu ji-tha1 geh be=boe geh nyin te vah
3525.wav|non vah kuoe dih-gheh keu=geh='mau gha-hau , sy=tsy lau=hu yi ze=iau1 lah=lah peh yi zen=le gho-chi , geh-nen keh sy=ka nah=ze fon1=fu tu1=tshe 'leh
3526.wav|e tshon-veh nyi ziu=zy vah de=zy keu le , yi=le nyi ghe-yeu geh=tson keh=tsy kah sah , nyin-ka1 iau1=yan geh keh=tsy , tse iau1=yan geh=tson sih
3527.wav|tse tseh1 u-ciu , koh=tson=koh=yan geh tshon-veh nyi yi le ciau1 ciau1-kue nyin nah=ze huoe=shi yan-liau
3528.wav|keh=meh yi=le iau1=yan nyi ziu cian=ciau sah=meh , ziu=iau1 ciau e=sin1 ia , ziu=iau1 peh yi yan hau=te vah , lau=tsau ti a1-'la yan=tseh1 keh=tsy
3529.wav|tsen1-ku zy 'me=thi1 te=vah tsau laon deu ku-ku ciau lau=ve geh , nyin-ka1 kah=pih=deu a1-'la chi-tan hau tsau1=hu1 te=vah , 'ne keh=tsy ban tah tsheh-chi
353.wav|uen=tseu1 nyin-ghaon , ze-chi bau=bau teu1=teu1 khoe1=khoe1 , a li tseh1 nyin-ghaon kau1 li=sih , ngu ziu pa a li tseh1 , geh-gheh ci1=pen=zaon nyi zy ciau sah
3530.wav|e ciau sah , ne=meh=zoe gheu nyi 'me-ku li=pa iau1 kau1 yi da=sau=zyu , 'ne=keh u=ze sau tshin1=saon
3531.wav|siau nyin nah=ten yan=yan de 'leh nyi siau nyin ziu-chi 'ne-tsheh le , ciah-zah lau khe=sin1 geh , ghe chih keh de le
3532.wav|zoe=gheu=nyi da-cia1 nyi ze ciau sah=meh , keh=tsy nyi ziu=zy cian in1=we tsu=sah=yi le yeu tih keh ue1-we keh=we ma
3533.wav|da-cia1 ciau sah=fi tu1=sau lu=fi tu1=sau lu , ghe-yeu tih tsian=cin1 le , ghe-yeu tih geh ciau sah
3534.wav|geh ciah=chioe kah sah , su=i nah geh yan tshon-veh nah=te a1-'la le-kaon nyi gha-zy tson loh-tshiu , gha-te a1-'la le-kaon nah=zy=tson gha-zy
3535.wav|ciau1-kue zy=thi nah=lah lah=lah=lah geh-gheh taon=tson1 nyi gha ghoh-tau 'leh ciau1-kue tsy1-seh
3536.wav|yan=yan e1=geh tshon-veh zy-ku , yan tshon-veh nyi theh=bih te lau=nyi nyin ngu khu=i ba=zyu zih=moh
3537.wav|in1=we dih-gheh lau=nyi nyin=non ci1=pen laon ten lah oh=li sian1 , geh sen1=thi vah hau nyin vah da tsheh-chi geh
3538.wav|vah da tsheh-chi na-nen-be fah nyi yan tseh1=keu=yan tseh1='mau shiau=teh vah , ci1=pen laon tshon-veh nyi
3539.wav|lian du-le nyi ih-ku dih-gheh lian-ku dih lian , geh lian du-le nyi zy pi-ciau tu1=ti geh , te=vah de=zy nyi yeu-si1 nyi ziu=zy cian
354.wav|ziu zian zian geh=tson nyi , uen=tseu1 nyin-ghaon , weh=tse zy poh-he nyin-ghaon , geh=tson , ziu=zy nga=di nyin-ghaon kah sah
3540.wav|peh1=len=peh1=le chi yan-liau geh zo gha-yeu
3541.wav|ne=meh=yan ngoh-ng gha yeu-ku , geh zy vah te 'leh te vah , geh ze=zy shion1=man don-veh iau1=saon nyin e
3542.wav|te=vah , non-kaon 'mau=kah sah=yan=yan gha-'me-hau te=vah 'la , ih=zeh zy gha mae thin ghe=gho geh
3543.wav|zeh=tsi tsoe=hau nyi zy keu , keu=thon1 nyin sin1=geh te=vah , ziu=zy kaon-chi-le te=tsyu nyin zy zih=te zy tson1=geh
3544.wav|su=i cian=yan tshon-veh nah gha-iau1 ken1=ciu1 dih-gheh dih-gheh zo-we kon1=teh geh , te=vah , gha-yeu zo-we te=taon , gha-iau1 shian nyin te=taon
3545.wav|te=vah , vah khu=i dih-gheh , non yan=meh yan yi 'leh
3546.wav|te=vah=tau tsoe=gheu=vah huoe=shi 'leh , geh ziu nga=deu ih toh
3547.wav|te=vah nga=deu pi liu=laon=keu 'leh , liu=laon=keu pi tsian-le we tih pi fon keu 'leh , ziu=ghe nyin='leh
3548.wav|te=vah=non 'mau=gha ih-yan-gheh , te=vah=yeu ciau1-kue liu=laon 'mau
3549.wav|te=vah=e=sin1 nyin-zy ci1-we ah1-lah-gheh siau-chiu li sian1 yeu-ih-gheh ih-ku ah1-yi ih-yan-gheh , te=vah the-shiu1 kon1=tsy=vah=kau1 , 'me ih-ku ghau=deu ngu khoe1 yi tsen1-ku ho1=iau1 zaon=tshi1 khue
355.wav|pi-ciau siau-gheh nyin-ghaon , we tih pi nyin-ka1 kau1=ti , we sah , in1=we yi
3550.wav|te=vah=non ciau1-kue 'mau=te=vah 'la , yi yeu moh=tih sah=noe , ziu=zy iau1=vah=iau1 peh zo-we zau=zen geh=tson vah hau-ku tson=chi fen
3551.wav|te=vah gha vah iau1 saon-ghe nyin-ka1
3552.wav|e yi=le 'mau=nah gha-zy ih-ku lau-hau-gheh , in1=we 'mau=nah zy ciu-diau min=ma , yi=le zy ciau sah a1-'la men=kheu=deu yan-liau tseh1='mau
3553.wav|ziu da-cia1 nah=yi le meh 'ne yi lin we-chi , de=zy nah=lah=lah siau-chiu lah a1-'la leu-gho deu=nah ziu da-cia1 nah=ziu peh yi tsu-liau ih tsah1 geh-gheh siau-gheh e siau-gheh
3554.wav|zaon yan=geh meh-zy tsu=hau tsy , 'me=thi1 nyi-yeu tih nyin ue 'mau=zeh=we peh yi pa syu
3555.wav|e yi zy lau siau-gheh khe=sy ngu ziu khe=sy ue kah , yi nyin=teh geh=tah geh ia
3556.wav|'me=thi1 ya=tau ziu le khuen-kau 'leh , tsau laon deu ziu bau=tsheh-chi 'leh , nyin-ka1 men=ih khe yi ziu ken1 tsheh-chi 'leh , yi=le=nah geh 'mau=nah i=cin yan-liau lau-da 'leh
3557.wav|e , yi tseu-liau lau=yoe lau=yoe lu yi ya=tau ghe-zy we tih we=le khuen-kau , a1-'la men=ih khe yi ziu tsin le 'leh
3558.wav|te=vah=yi le lau=tsau ti=nah nyin-ka1 ziu cian=sau sau=sah meh-zy peh yi chih , ziu yeu=ti sah=meh , yi=le=nah da-cia1 ze=zy hau=zian diau-ji hau 'leh ze peh yi chih 'mau lian te vah
3559.wav|yi=le ghe-yeu tih ciau sah ci-ku ah1-yi nah=ghe lau-hau-gheh
356.wav|iau1 jin-tsen
3560.wav|te yi nyi 'me=thi1 kau1 yi da=sau=zyu , ziu=cian 'ne geh khuen=geh di=faon ze peh yi tan=sau hau , zoe=gheu=nyi tse kau1 yi thi1=thi1 lan=geh tse kau1 yi meh-zy ze=di hau
3561.wav|ze=di 'leh geh di 'leh geh lau=tshin1=saon geh te vah , 'ne yi yeu-zen-kuaon1 nah ziu-ciau yi
3562.wav|ku=le nah='ne 'ne thi1=nyih zen-kuaon1 nah , 'ne 'ne 'ne zy=le syu=nah peh yi tshon tshon peh yi da da-yoh
3563.wav|soe=zoe meh 'ne-tau yi yan tau=oh=li sian1-chi , ziu yan=leh a1-'la siau-chiu geh-gheh leu-gho deu , nyin-ka1 nah=ze lau
3564.wav|ci1=pen laon nah yi vah we tih chiuih geh chiuih geh-gheh syu , vah we tih chiuih geh-gheh keu lian
3565.wav|yi=le=nah geh tseh1 'mau=nah ken1 'leh a1-'la nah=gha lau yin=foh geh
3566.wav|zy-ku zy-ku , geh yan='mau gha-hau , yan=keu gha-hau , non ci=zoe yan yi 'leh , ih-ku sin1 san1=min ma , gha-zy ih-diau min=ma , non ziu koe1-tshoe hau=hau=ciau yan hau yi
3567.wav|te=vah , dih-gheh nyan don-veh kau1 nyin nyi wu=ye=sian1=tshyu , chiah=zeh zy geh-nen keh , zian a1-'la e1=tson siau-chiu e1=tson 'mau=kah keu kah sah chiah=chiah zeh=vah tshu=geh
3568.wav|yi khoe1=tau lau=nyin=ku le=nyan khe=ti le , lian=theh=bih lian tsah1 da=geh moh=yan=chioe
3569.wav|te=vah=zaon di=thi1 , yi gha vah zy kau1 non tshian 'leh ih=dau bau geh , te=vah baon=pi lih=lah=he , ten=non tsin-chi 'leh yi tse tsin-chi
357.wav|yi siau nyin-ghaon pih=siu iau1-pi nyin-ka1 kau1=ti , zyu=ku vah kau1 , nyin-ka1 khen=din bau kon1=saon1=nyin-ghaon , weh=tse bau ci=seh=nyin-ghaon le , nyin-ka1 tson sian1-sin da nyin-ghaon kah
358.wav|de=zy in1=we yi pi nyin-ka1 kau1-liau ih=ti li=sih nyi , tson=kue yeu tih nyin sian , kau1=ti li=sih gha hau-ku
359.wav|non tshau=phiau zy ih-ve nyi-ve zy vah ciah-zah geh , pi-faon tsen1-ku ng zeh-ve , loh zeh-ve , ih=pah ve-ku su=gho , non ziu sian1-taon-yu ci-ku ghau=deu iau1 the=pae ci=pah khue yan=di le
36.wav|nyin-ghaon geh=li=ze
360.wav|keh=meh non ci=pah khue yan=di , sian1-taon-yu non ma=ti syu=ku chih chih , gha-iau1 hau ciau1-kue 'leh , keh=meh ngu=yi le nyi , ci1=pen=zaon
361.wav|tson=kue bau geh=tson siau nyin-ghaon , si1-chi teu1=teu1 khoe1=khoe1=khoe1 ciau iau1 tau-liau
362.wav|tau-liau tsha1=vah tu1='leh , keh=meh ngu ziu shiau=teh , sin1=li yeu=ti 'leh ngu pi-faon=seh tshau=phiau ghe-yeu lian=thi1 tsheh=le 'leh , ngu tsen=be poe tau geh tseh1 nyin-ghaon chi
363.wav|keh=meh yeu-zen-kuaon1 ghe men-men nyin cia1-non geh=tah      ci1=yeu vah , yi cian yeu-ku
364.wav|ziu=zy cian , vah seu1=seu zoh-fi geh , keh=meh ngu tau-zen-kuaon1 'ne tsan=kha , sen1-ven1 tsen  ci=ziu=tsoe1 ku=chi 'leh
365.wav|ngu ih-pe-sin lah nyin-ghaon li sian1 tsu-nyi , tsu se1-ku ghau=deu , weh=tse zy ih=pah nye ih=thi1 , ih=pah nye=loh thi1 weh=tse tsu ih=pah=pah-seh=pah=thi1 geh
366.wav|se1-ku , ci1=pen laon tsu poe=nyi tau se1-ku ghau=deu tau sy-ku ghau=deu geh ghe-yeu tih ciu zeh-ng=thi1 geh
367.wav|cian geh-nen keh yan=tsy nyi , ngu tsu tseh1 poe=nyi deu-gheh , zoe=gheu=ngu poe=nyi tsheh=tsheh le 'leh gheu , ngu tsu se1-ku ghau=deu geh
368.wav|keh=meh gheu=deu tse ba=de , geh-nen keh i=tshy le=the1 nyi , ngu ci1=pen=zaon sian1-taon-yu 'me-ku ghau=deu yeu tih li=sih 'ne , yeu tih tshau=phiau 'ne
369.wav|r-tshia1 ngu siu1=iau1 yon tshau=phiau zen-kuaon1 , ngu ziu vah huaon 'leh
37.wav|geh , ngu ciah-zah nyi , non-kaon 'leh mae yeu dau=li geh
370.wav|ngu pi-faon=seh , ngu tshih-nyuih=pin1 tsheh=le ih=phi1 , ngu tse tsu , ih=pah nye ci=thi1 geh , keh=meh ziu sian1-taon-yu tau , zeh-ih-nyuih=pin1
371.wav|zeh-ih-nyuih=pin1 , keh=meh ngu pah , ngu zi=deu tsu-ku pah-nyuih yeu1-tsheh le 'leh , keh=meh tse ba=de , tau gheu=deu zeh-nyi=yuih-ven ciu1-nyuih=pin tsheh1=le tse ba=de tau ih-nyuih=pin
372.wav|geh kah ngu ci1=pen=zaon , ze=yeu tih li=sih 'ne 'ne , li=sih 'ne 'ne tse ka1-zaon zy-cia1 tse tsu , tsih-iah ti=cia , keh=meh tse 'ne kon1=tsy ka1-zaon chi , tse
373.wav|zi=tsheh zi , keh=meh a1-'la tse tsin-chi tsu-ku
374.wav|su=i nyi , ngu ci1=pen=zaon zy geh-nen keh yan=tsy tsu-ku
375.wav|non-kaon ciau sah , waon 'lau-sy non-kaon geh-nen keh tsu khu=i vah
376.wav|geh-nen tsu gha-'me-hau geh
377.wav|meh=ngu=zy geh-nen yan=tsy tsu-ku , ziu=zy nyin-ghaon li nyi ngu
378.wav|ci1=pen=zaon ziu=zy cian , non zian non-kaon geh uen=tseu1 nyin-ghaon
379.wav|ghe-yeu beh=he nyin-ghaon , yi la tsen tsah1 li ze pi-ciau kau1=geh
38.wav|nyin-ghaon li=ze=tshe=tshe=phin nyi zy lah=lah=ng zeh-ve li sian1=deu
380.wav|ne=meh ziu tsen-ku ih-ku zaon zaon=he soe gho le-nyi
381.wav|ziu=zy iau1=meh theh=uen=tseu1 nyin-ghaon beh=he nyin-ghaon
382.wav|ghe=tseh1 zaon=he nyin-ghaon ngu vah shiau=teh non te zaon=he nyin-ghaon yeu sah sah ku-yeu sah liau-cia vah
383.wav|in1=we zaon=he nyin-ghaon yi geh tsy cin1 nyi
384.wav|ken1 beh=he nyin-ghaon ken1 geh-gheh nyin-poh1 nyin-ghaon 'la , hau ciau zy geh-gheh-zy ji-tha1 nga=di geh , siau nyin-ghaon nyi
385.wav|yi geh tsy cin1 zon=gheu in1=we zaon=he geh the-shiu1=kon1-nyin pah-fen1=tsy1=pah-seh
386.wav|tau ciu-seh tse=lah=lah zaon=he nyin-ghaon fah=geh
387.wav|ne=meh ih-pe-sin geh zaon=he nyin-ghaon geh tsy=cin1 na-nen le-nyi zy 'me-ku ghau=deu
388.wav|zy=tsen=fu geh zo=pau tan peh yi , ih-pe ngu zaon=thaon1 liau-cia gho le-nyi
389.wav|zy geh-nen keh=geh , ziu=zy cian , zaon=he nyin-ghaon tsen ku-ku the the-shiu1 , the-shiu1=kon1-nyin fah=faon=geh
39.wav|te=vah , yi khu=i pau=pau tseu1=maon=vah
390.wav|the-shiu1 tshau=phiau zy ci1=pen=zaon lah=lah sy=pah=ng-seh vae=tau ng pah-ve geh-gheh , ng-pah i , sy=pah=ng-seh i=tau ng-pah i=geh tshau=phiau
391.wav|ne=meh=non shiau=teh , lau=pah=sin 'ne tshau=phiau the-shiu1=kon1-nyin vah zy ih=ci=deu 'ne theh=geh kah
392.wav|yi tson=kue iau1=liu nge=vah
393.wav|keh=meh liu=nge taon=tson1 nyi , ci1=pen=zaon ngu thin zaon=thaon1 nyin-ghaon li kaon-gheh
394.wav|ci1=pen=zaon 'me , nyin-ghaon , zaon=he nyin-ghaon yeu ih=pah i=geh tshau=phiau lah nyin-ghaon li zen=lah he=tsy
395.wav|ziu nyin-ka1 vah 'ne geh , hau='ne=geh 'ne 'leh ih-bu-ven1 geh zian geh bu=fen1 tshau=phiau nyi tsoh=we
396.wav|zaon=he nyin-ghaon tsoh=we lau-da geh , su=i ciau1-kue li=ze kon1=sy1 ziu khau 'leh zaon=he nyin-ghaon
397.wav|yi cian ah1-lah-gheh tsy=cin1 tsin=zeh zaon=he nyin-ghaon zaon=he nyin-ghaon tse tsheh=le de zaon=he nyin-ghaon nyi gha fah-sen1 ku=ih=tsaon zy=thi
398.wav|fah-sen1 ih=tsaon zy=thi i gheu nyi , gha-zy nyin-ghaon li kau1 deu-gheh zy=thi fah-sen1 ku=i gheu nyi , geh zy=thi ziu ziu tshyu=li theh-liau
399.wav|keh=meh ngu ci1=pen=zaon geh , ci1=pen=zaon geh geh-gheh , geh
4.wav|cin1=yon faon=mi ma
40.wav|tshau1=ku ng zeh-ve yi vah pau geh
400.wav|tsy=cin1=noe ci1=pen=zaon ze=lah=lah zaon=he nyin-ghaon li tseu1=tsoe zaon=he nyin-ghaon ghe-yeu geh theh=ti , ziu=zy ih tsin1=lin
401.wav|ih tsin1=lin na-nen nyi , ziu=zy tshau=phiau zen tsin-chi , yi peh non li=sih geh
402.wav|yeu=se1=ti ih , se1=ti r , se1=ti se1=sy ti=ih gha yeu-ku
403.wav|keh=meh yi ziu=zy cian , non zen tsin-chi 'me=thi1 ze=yeu li=sih geh , 'ne yi li=sih , non khu=i zoe=zy=zoe=di 'lau tsheh=le , gha khu=i zoe=zy=zoe=di tsin-chi
404.wav|keh=meh ji-tha1 nyin-ghaon nyi , ngu=ngu ven=gho le-ku , kon1=saon1=nyin-ghaon geh li-lih ti1=geh , yi khu=i cin1=tsau1
405.wav|tsin-chi , weh=tse gho-poe-nyih ziu 'ne-tsheh le , gha yeu-ku , weh=tse men-tsau1 'ne-tsheh le , gha yeu-ku , yi geh tseh1 tshe phin tseh1=yeu tseh1 li-lih ti1
406.wav|yi tseh1 li-lih ti1-yu nyi-ti ih=dau nyi-ti ng tsy1-ci
407.wav|geh-gheh kon1=saon1=nyin-ghaon
408.wav|tson1=kueh=nyin-ghaon nyi , ken1-ka1 sau-liau
409.wav|te-gheh , waon 'lau-sy non
41.wav|de=zy , ngu cin1=tsau1 tse shiau=teh , non geh-nen keh=cian nyi ngu li-cia , ngu pen le=sian nyi
410.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
411.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
412.wav|a1-'la tse=le liu , liau=liau liu=yeu shiu1-ghe geh zy=thi
413.wav|non zy ih-pe-sin non tsheh tsheh-chi zy chi-ku a li si1 di=faon a
414.wav|a1-'la ziu kaon-kaon zaon=thaon1 yuin-noe geh zy=thi
415.wav|yuin-noe kau1=nyoe fe1=in , ngu tau we-khu=i
416.wav|ngu ziu=zy cian=lah=lah bo=se1 geh zen-kuaon1
417.wav|tsho-tsy vah zy iau1 nyau le nyau chi zaon-chi te=vah , ngu ziu=zy yuin-tsho geh
418.wav|ngu ziu thu teh=le ih thi=zy keh , thu 'leh ih mo-kah de=lah=e1=mi , ngu poe mo-kah de=vah hau-kaon ih-mo
419.wav|tseh1=kuoe e1=tseh1 mo-kah de=mae mae 'me-cih-kuen geh , ziu=cian 'ne zi=deu chih-gho chi tsau laon deu vah zy chih=hau tsy tsheh-chi ma
42.wav|faon=non nyin-ghaon li tshau=phiau
420.wav|zi=bu ze=thu=kuan1 , de=zy ngu ziu ih=ti , thu=kuan1 te=vah sau-vi shiu1-sih shih ziu hue1 voh 'leh
421.wav|gheu=deu a1-'la ziu ten-yu zyu zyu lah geh ngu se1=tshi1=tshih=pah mi=geh kau1=kau1 geh kau1=deu , ngu taon=zy nyin=we zy
422.wav|nyin-ka1 cian hau=zian zy chi=ah lau=ti sa , geh-zen-kuaon1 khu-nen ghe nyi=ci=chin
423.wav|ngu tau gha-meh ciah-teh
424.wav|de=zy ciah-teh mae khe=sin1 geh hau=zian
425.wav|geh nyi=ci=chin geh zen-kuaon1 sen1=thi hau ia
426.wav|zoe=bi bau sa=di=faon chi , ze=vah ciah-teh
427.wav|nyi=ci da-liau ziu=vah=le se 'leh , non-kaon yeu=tson di=faon zian=yi le zian bau-liau geh po kau1=nyoe fe1=in geh di=faon ngu yi=le=vah=kuoe bau-liau
428.wav|yi le=te vah , thi=lih teh vah keu-liau , lau=tsau ngu lau=kau1 geh=se1 ngu gha bo tih zaon-chi ngu
429.wav|ngu=yi le=te vah 'la , bo=vah zaon-chi 'leh i=cin
43.wav|ng zeh-ve i-gho yi peh non pau geh , ng zeh-ve i=zaon yi vah pau geh , ngu , nyoe le=zy nyin-ghaon li geh=li ze=tshe=phin
430.wav|de=zy ngu ciah-zah yi la yuin-noe ngu
431.wav|yi la yuin-noe nyin me-hau geh
432.wav|yi la gha mae ze , ze tsu tsih=moh kah sah
433.wav|geh nau ghe-yeu tih sah=thau sin1=nyan
434.wav|thau sin1=nyan=tsy , e , ze=ze vah shiau=teh tsen1-ku ka-gheh ghe-zy tsu-shi ghe-zy sah=geh , yi la tsu peh a1-'la khoe1
435.wav|na-nen keh nau ziu cian yi la
436.wav|zaon=he nyin=cian thau=sin1=vu , yi la gha-zy thau , thau=nyan=tsy , thau=sih=vu
437.wav|e tsu-shi kah sa , me-hau geh ze
438.wav|e , mae=ghe 'me-nyih zin=geh , yuin-noe nyin gha 'me-nyih zin=geh
439.wav|e chi-gheh di=faon ci-seh ci-seh ngu
44.wav|khu=i pau=geh
440.wav|a1-'la zon=le meh khoe1=tau=ku
441.wav|e , khoe1=tau yi la geh ngu e
442.wav|yi la geh fon thu nyin-zin a
443.wav|ciah-teh gha-'me-hau
444.wav|mae hau=beh=sian1 geh ziu=cian
445.wav|a a1-'la zy zaon=thaon1 tsy=yeu ih=nyi zy-a li ih=nyi a
446.wav|tshi1=tau wu yi vah zy ciau=sa yi , yi tsu a1-'la lin=dau , geh-zen-kuaon1 chi
447.wav|tau tau geh tshi1=tau wu=chi
448.wav|lah=he geh tshi1=tau wu=te vah yi la cian a1-'la geh=thaon1 chi-gheh di=faon vah te
449.wav|in1=we yi te vah 'la zeh tsi laon vah zy tsen1=tson1 geh=zy
45.wav|tshau1=ku ng zeh-ve , yi vah pau geh , zy vah zy-a
450.wav|geh tseh1 liu=yeu zo yi lin=nga ka1=tsheh le liu=yeu=zo
451.wav|su i=te vah non-kaon geh dau=yeu te vah 'la
452.wav|yi vah zy ciau a1-'la ma meh-zy ma , a1-'la vah zy vah khen ma , yi vah zy vah khe=sin1 ma
453.wav|zeh=tsi zaon-chi 'leh vah te a
454.wav|te-gheh , ngu sian=chi=le 'leh
455.wav|geh ih-ku dau=yeu lau=vah hau-ku , ziu=cian
456.wav|a1-'la vah zy tshoe-ka1 geh tseh1 liu=yeu=zo ma
457.wav|yi 'ne a1-'la chi ma peh nyin-ka1
458.wav|keh=meh seh-min gheu=deu yin-zen yeu tih pi-ho leh , ne=meh a1-'la gha chih-khu=deu leh , vah khu=i geh-nen keh yan=tsy
459.wav|su=i gho-thaon1 te=vah , liu=yeu ngu
46.wav|waon 'lau-sy , non non gau tshu=theh 'leh , nyin-ghaon li sian1=ng zeh-ve zy ten-yu zen=khuoe
460.wav|ih=din iau1=zin tsen1=kue liu=yeu=doe
461.wav|zeh tsi laon geh tseh1 liu yeu zo zy tsen1=tson1 geh
462.wav|yi ziu=zy yi la geh=tah liu=yeu=zo te=vah , yi lin=nga yeu khe=khe=le
463.wav|lin=nga ih tsah1 fen1=ti
464.wav|fon-cin geh paon ziu vah hau 'leh
465.wav|yi geh tsau=dau=li , nyin-ka1 te=vah , non pau=min i=gheu=te vah , geh we=tsy sa nyin si1 pau=min
466.wav|sa nyin ba=lah zi=deu a
467.wav|yi vah zy-ku , a1-'la cia-sy yi geh-nen ba=lah=he ngu
468.wav|si1=pau geh pa=lah=he , yi gheu=deu tshah tsin=le nyin=teh geh nyin te vah 'la
469.wav|yi geh we=tsy non khoe1=tau vah
47.wav|non peh=lah zen=khuoe , ziu=zy cian ih=nyi deu-gheh , weh=tse zy poe nyi=deu , zen=khuoe , ve-ih geh tseh1 nyin-ghaon wa-theh 'leh , yi zy be peh non-ku
470.wav|yi kaon-gheh , geh , 'na geh=tah sau-vi uaon gheu=deu yi=yi hau=vah , 'ng yeu lian-ku nyin iau1 iau1 iau1 peh yi la nau , tshah tsin=le peh yi la ten-'leh ih=dau
471.wav|geh a1-'la vah zy=vah=vah=khen ma , geh-zen-kuaon1 vah zy vah khe=sin1 geh ma
472.wav|geh ziu=cian a1-'la ngan-cin vah khen , vah khen 'leh i=gheu=vah zy a1-'la nyoe=jiu zu 'leh zi=deu ti='leh ma
473.wav|de=zy te=vah , tsen1-ku tsheh-chi te=vah
474.wav|gha khu=i geh , yi ziu cian
